title,url,director,casts,rating_num,language,country,type,year,image
肉与灵,https://movie.douban.com/subject/26935675/,['伊尔蒂科·茵叶蒂'],"['亚历山德拉·博尔贝伊', '格扎·莫桑伊', '佐尔坦·施奈德', '埃文·纳吉', '塔马斯·约旦']",7.6,['匈牙利语'],['匈牙利'],"['剧情', '爱情']",['2017'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2426269453.jpg']
一锤定音,https://movie.douban.com/subject/26383898/,['里克·罗曼·沃夫'],"['尼古拉·科斯特-瓦尔道', '蕾克·贝尔', '乔·博恩瑟', '杰弗里·多诺万', '欧玛瑞·哈德威克']",7.6,['英语'],['美国'],"['剧情', '惊悚', '犯罪']",['2017'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2496044595.jpg']
战争与和平,https://movie.douban.com/subject/1297759/,['金·维多'],"['奥黛丽·赫本', '亨利·方达', '梅尔·费勒', '维托里奥·加斯曼', '赫伯特·罗姆']",7.6,"['英语', '意大利语', '俄语']","['意大利', '美国']","['剧情', '爱情', '战争']",['1956'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2125200529.jpg']
少林三十六房,https://movie.douban.com/subject/1390006/,"['刘家良', '刘家辉']","['刘家辉', '罗烈', '刘家荣', '徐少强', '张午郎']",7.6,"['汉语普通话', '粤语']",['中国香港'],"['剧情', '动作', '冒险', '武侠', '古装']",['1978'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2181403020.jpg']
捆着我，绑着我,https://movie.douban.com/subject/1294315/,['佩德罗·阿莫多瓦'],"['维多利亚·阿夫里尔', '安东尼奥·班德拉斯', '洛莱斯·莱昂', '玛丽亚·巴兰科', '萝西·德·帕尔马']",7.5,['西班牙语'],['西班牙'],"['剧情', '喜剧', '爱情', '情色', '犯罪']",['1989'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1958677626.jpg']
谜情公寓,https://movie.douban.com/subject/1309080/,['保罗·麦圭根'],"['乔什·哈奈特', '黛安·克鲁格', '罗丝·伯恩', '马修·里沃德', '泰德·惠托尔']",7.5,['英语'],['美国'],"['剧情', '爱情', '悬疑']",['2004'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p452586025.jpg']
完美盗贼,https://movie.douban.com/subject/1305249/,['巴瑞·莱文森'],"['布鲁斯·威利斯', '比利·鲍伯·松顿', '凯特·布兰切特', '特洛伊·格雷提', '布莱恩·F·奥博恩']",7.5,['英语'],['美国'],"['剧情', '喜剧', '爱情', '犯罪']",['2001'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2529769312.jpg']
贝拉的奇幻花园,https://movie.douban.com/subject/26611806/,['西蒙·阿布德'],"['杰西卡·布朗·芬德利', '安德鲁·斯科特', '杰瑞米·艾文', '汤姆·威尔金森', '安娜·钱斯勒']",7.5,"['英语', '盖尔语']","['英国', '美国']","['剧情', '喜剧', '爱情']",['2016'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2446464626.jpg']
绑架门口狗,https://movie.douban.com/subject/1401587/,['奉俊昊'],"['李成宰', '裴斗娜', '边希峰', '金浩贞', '金雷夏']",7.5,['韩语'],['韩国'],['喜剧'],['2000'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2164398528.jpg']
地下情,https://movie.douban.com/subject/1298272/,['关锦鹏'],"['周润发', '金燕玲', '蔡琴', '梁朝伟', '温碧霞']",7.5,"['粤语', '汉语普通话']",['中国香港'],['剧情'],['1986'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2336728731.jpg']
华颐：吞噬怪物的孩子,https://movie.douban.com/subject/20399278/,[' 张俊焕'],"['金允石', '吕珍九', '赵震雄', '南志铉', '柳演锡']",7.3,['韩语'],['韩国'],"['动作', '惊悚']",['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2115435924.jpg']
银魂：最终篇,https://movie.douban.com/subject/34984521/,['宫胁千鹤'],"['杉田智和', '阪口大助', '钉宫理惠', '子安武人', '石田彰']",7.3,['日语'],['日本'],"['喜剧', '动画']",['2021'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2622466267.jpg']
生人勿进(美版),https://movie.douban.com/subject/3564315/,['马特·里夫斯'],"['柯蒂·斯密特-麦菲', '科洛·莫瑞兹', '理查德·詹金斯', '卡拉·布欧诺', '伊莱亚斯·科泰斯']",7.1,['英语'],"['英国', '美国']","['剧情', '惊悚', '恐怖']",['2010'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2212153200.jpg']
目露凶光,https://movie.douban.com/subject/1305843/,['林岭东'],"['刘青云', '梁家辉', '郭蔼明', '关宝慧', '邹兆龙']",7.1,['粤语'],['中国香港'],"['惊悚', '恐怖']",['1999'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2624849842.jpg']
的士判官,https://movie.douban.com/subject/1301932/,['邱礼涛'],"['黄秋生', '吴孟达', '朱茵', '于荣光', '钱荣威']",7.2,['粤语'],['中国香港'],['动作'],['1993'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2240484274.jpg']
弓蕉园的秘密,https://movie.douban.com/subject/35427435/,['周美玲'],"['陈妤', '刘倩妏', '孙绽', '徐宇霆']",7.1,"['汉语普通话', '闽南语']",['中国台湾'],"['剧情', '同性']",['2021'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2639379745.jpg']
空中杀阵,https://movie.douban.com/subject/1550450/,['吉拉尔·皮雷'],"['伯努瓦·马吉梅尔', '克洛维斯·科尔尼亚克', '热拉尔丁娜·帕亚', '阿丽斯·塔格里奥妮', '菲利普·托雷顿']",7.0,"['法语', '英语', '阿拉伯语']",['法国'],"['动作', '冒险']",['2005'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p822564065.jpg']
老雷斯的故事,https://movie.douban.com/subject/3893805/,"['克里斯·雷纳德', '凯尔·巴尔达', '肯·道里欧']","['扎克·埃夫隆', '泰勒·斯威夫特', '丹尼·德维托', '艾德·赫尔姆斯', '贝蒂·怀特']",6.9,['英语'],"['美国', '法国']","['动画', '家庭', '奇幻']",['2012'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1466520213.jpg']
神打,https://movie.douban.com/subject/1768977/,['刘家良'],"['陈观泰', '狄龙', '任达华', '戚毅雄', '黄梅']",6.9,['汉语普通话'],['中国香港'],"['剧情', '喜剧', '动作']",['1975'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2456903623.jpg']
不死劫,https://movie.douban.com/subject/1301711/,['M·奈特·沙马兰'],"['布鲁斯·威利斯', '塞缪尔·杰克逊', '罗宾·怀特', '斯宾塞·崔特·克拉克', '查莱宁·伍德拉德']",6.8,['英语'],['美国'],"['悬疑', '惊悚', '犯罪']",['2000'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2199134149.jpg']
万万没想到：千钧一发,https://movie.douban.com/subject/26253616/,['易小星'],"['白客', '刘循子墨']",6.8,['汉语普通话'],['中国大陆'],['喜剧'],['2015'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2225861658.jpg']
特工争风,https://movie.douban.com/subject/4301278/,['约瑟夫·麦克金提·尼彻'],"['瑞茜·威瑟斯彭', '克里斯·派恩', '汤姆·哈迪', '阿比盖尔·斯宾赛', '劳拉·范德沃特']",6.6,['英语'],['美国'],"['喜剧', '动作', '爱情']",['2012'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1541592719.jpg']
解冻,https://movie.douban.com/subject/26574949/,['李受妍'],"['赵震雄', '金大明', '申久', '宋永彰', '李清娥']",6.6,['韩语'],['韩国'],"['惊悚', '犯罪']",['2017'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2418474789.jpg']
超级八,https://movie.douban.com/subject/5503303/,['J·J·艾布拉姆斯'],"['乔尔·考特尼', '杰西卡·塔克', '乔尔·麦金农·米勒', '瑞恩·李', '扎奇·米尔斯']",6.5,['英语'],['美国'],"['科幻', '悬疑', '惊悚', '儿童']",['2011'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1045362023.jpg']
阴阳路5：一见发财,https://movie.douban.com/subject/1297538/,['邱礼涛'],"['古天乐', '雷宇扬', '罗兰', '黎耀祥', '吴志雄']",6.5,['粤语'],['中国香港'],['恐怖'],['1999'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2251191603.jpg']
李献计历险记,https://movie.douban.com/subject/5320233/,"['郭帆', '李阳']","['房祖名', '王子文', '姜武', '姚橹', '范明']",6.4,"['汉语普通话', '日语', '英语']",['中国大陆'],"['爱情', '奇幻', '冒险']",['2011'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1199893304.jpg']
光灵,https://movie.douban.com/subject/26739551/,['大卫·阿耶'],"['威尔·史密斯', '乔尔·埃哲顿', '劳米·拉佩斯', '埃德加·拉米雷兹', '露西·弗莱']",6.4,['英语'],['美国'],"['动作', '犯罪', '奇幻']",['2017'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504474084.jpg']
新天生一对,https://movie.douban.com/subject/6759229/,['朱延平'],"['周渝民', '小小彬', '陈嘉桦', '杨幂', '陈楚生']",6.3,['汉语普通话'],"['中国大陆', '中国台湾']","['剧情', '喜剧', '爱情', '家庭']",['2012'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1358024172.jpg']
悭钱家族,https://movie.douban.com/subject/1303156/,['赵崇基'],"['杨千嬅', '陈奕迅', '郑裕玲', '曾志伟', '黎耀祥']",6.3,['粤语'],['中国香港'],['喜剧'],['2002'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2358205188.jpg']
狩猎的时间,https://movie.douban.com/subject/27621498/,['尹成贤'],"['李帝勋', '安宰弘', '崔宇植', '朴海秀', '朴正民']",6.3,['韩语'],['韩国'],"['悬疑', '惊悚', '犯罪']",['2020'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2584034774.jpg']
航班蛇患,https://movie.douban.com/subject/1482080/,['大卫·R·艾里斯'],"['塞缪尔·杰克逊', '朱丽安娜· 玛格丽丝', '内森·菲利普斯', '雷切尔·布兰卡德', '福勒克斯·亚历山大']",6.2,['英语'],"['美国', '德国']","['动作', '惊悚', '灾难']",['2006'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p643537929.jpg']
斯大林格勒,https://movie.douban.com/subject/6714930/,['费奥多尔·邦达尔丘克'],"['彼得·费奥多罗夫', '托马斯·克莱舒曼', '玛丽亚·斯莫尔尼科娃', '亚娜·斯图季琳娜', '德米特里·雷先科夫']",6.2,"['俄语', '德语']",['俄罗斯'],"['动作', '战争']",['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2155349825.jpg']
毁灭战士,https://movie.douban.com/subject/1436680/,['安德泽·巴特科维卡'],"['卡尔·厄本', '裴淳华', '道比·欧帕瑞', '本·丹尼尔斯', '雷萨克·艾多堤']",6.2,"['英语', '日语']","['英国', '捷克', '德国', '美国']","['动作', '科幻', '恐怖']",['2005'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456499307.jpg']
亡命救赎,https://movie.douban.com/subject/25909389/,['让-弗朗索瓦·雷切'],"['梅尔·吉布森', '艾琳·莫里亚蒂', '迭戈·卢纳', '迈克尔·帕克斯', '威廉姆·H·梅西']",5.8,"['英语', '西班牙语']",['法国'],"['动作', '犯罪']",['2016'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2539779201.jpg']
夺金营救,https://movie.douban.com/subject/30349249/,['马克·威廉姆斯'],"['连姆·尼森', '凯特·沃什', '杰·科特尼', '杰弗里·多诺万', '安东尼·拉莫斯']",5.8,['英语'],['美国'],"['动作', '惊悚']",['2020'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615856924.jpg']
天脉传奇,https://movie.douban.com/subject/1302786/,['鲍德熹'],"['杨紫琼', '本·卓别林', '理查德·劳斯伯格', '郎雄', '张卓楠']",5.5,"['英语', '普通话/国语']","['中国', '中国香港', '中国台湾', '日本']","['动作', '爱情', '冒险']",['2002'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1988307040.jpg']
安娜与武林,https://movie.douban.com/subject/1308866/,['叶伟民'],"['杨千嬅', '郑伊健', '黄又南', '仓田保昭', '张达明']",5.2,['粤语'],"['中国大陆', '中国香港']","['喜剧', '动作', '爱情']",['2003'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p482194056.jpg']
常在你左右,https://movie.douban.com/subject/26961002/,['邱礼涛'],"['古天乐', '张智霖', '林家栋', '蔡卓妍', '佘诗曼']",5.0,['粤语'],"['中国香港', '中国大陆']","['悬疑', '犯罪']",['2017'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499790488.jpg']
战斗民族养成记,https://movie.douban.com/subject/30168032/,"['阿卡季·萨赫拉什维利', '夏昊']","['董畅', '伊丽莎维塔·科诺诺娃', '维塔利·哈耶夫', '格兰特·吐火添', '谢尔盖·奇尔科夫']",4.7,"['汉语普通话', '俄语']","['中国大陆', '俄罗斯']","['喜剧', '爱情']",['2019'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2546069661.jpg']
超能泰坦,https://movie.douban.com/subject/26649627/,['伦纳特·拉夫'],"['萨姆·沃辛顿', '泰勒·席林', '汤姆·威尔金森', '阿格妮丝·迪恩', '娜塔莉·伊曼纽尔']",4.6,['英语'],"['英国', '西班牙', '美国', '德国']","['科幻', '惊悚']",['2018'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2534696059.jpg']
绣花鞋,https://movie.douban.com/subject/6855094/,['叶伟民'],"['林心如', '莫小奇', '叶熙祺', '惠英红', '邢岷山']",4.4,['汉语普通话'],['中国大陆'],"['剧情', '恐怖']",['2012'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1419928380.jpg']
我的播音系女友,https://movie.douban.com/subject/25841341/,"['程中豪', '王凯', '冯凯帅']","['汪东城', '戚薇', '邱晔', '蒋雪鸣', '钟凯']",3.8,['汉语普通话'],['中国大陆'],"['喜剧', '爱情']",['2014'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2314811421.jpg']
在一起,https://movie.douban.com/subject/10736586/,['霍耀良'],"['甄子丹', '柯震东', '杨颖', '陈妍希', '黄宗泽']",3.7,"['汉语普通话', '粤语']","['中国香港', '中国大陆']",['爱情'],['2013'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1863378643.jpg']
转型团伙,https://movie.douban.com/subject/26857654/,"['吴镇宇', '张家杰']","['吴镇宇', '乔杉', '文松', '吴志雄', '衣云鹤']",3.3,['汉语普通话'],['中国大陆'],['喜剧'],['2019'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553741576.jpg']
木兰：横空出世,https://movie.douban.com/subject/34842226/,['廖光华'],"['张琦', '赵路', '小米', '贾邱', '韩秀一']",3.2,['汉语普通话'],['中国大陆'],"['喜剧', '动作', '动画']",['2020'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2620260893.jpg']
母亲,https://movie.douban.com/subject/35215485/,['艾瑞斯·K·沈'],"['吴珊卓', '德蒙特·莫罗尼', '奥德娅·拉什', '菲韦尔·斯图尔特', '汤姆·易']",4.1,['英语'],['美国'],['恐怖'],['2022'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2869082397.jpg']
IT狂人特别篇,https://movie.douban.com/subject/20453087/,['格雷厄姆·莱恩汉'],"['克里斯·奥多德', '理查德·艾欧阿德', '凯瑟琳·帕金森', '诺尔·费丁', '克里斯蒂安·索利诺']",9.2,['英语'],['英国'],['喜剧'],['2013'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2183667933.jpg']
机动战士高达 THE ORIGIN Ⅵ 赤色彗星诞生,https://movie.douban.com/subject/26920182/,['安彦良和'],"['池田秀一', '潘惠美', '银河万丈', '渡边明乃', '三宅健太']",9.0,['日语'],['日本'],"['科幻', '动画']",['2018'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2518242401.jpg']
永远的三丁目的夕阳,https://movie.douban.com/subject/1463224/,"['山崎贵', '八木龙一']","['吉冈秀隆', '堤真一', '药师丸博子', '小雪', '堀北真希']",8.8,['日语'],['日本'],"['剧情', '家庭']",['2005'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517414566.jpg']
凡尔杜先生,https://movie.douban.com/subject/1294047/,['查理·卓别林'],"['查理·卓别林', '马迪·科雷尔', '艾莉森·罗丹', '罗伯特·刘易斯', '安德丽·贝茨']",8.8,['英语'],['美国'],"['剧情', '喜剧', '犯罪']",['1947'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1819874418.jpg']
小情人,https://movie.douban.com/subject/1394488/,"['威特查·戈杰乌', '颂裕·素玛戈南', '尼提瓦·塔拉吞', '维塔亚·东俞扬', '埃迪森·特斯利卡森', '孔里特·契威摩']","['查理·瑞纳', '霍嘉丝·芝华顾', '查卢彭·提坤朋提拉翁', '普里查·查纳派', '妮帕婉·苔薇朋莎婉']",8.6,['泰语'],['泰国'],"['喜剧', '儿童']",['2003'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p450895244.jpg']
喜马拉雅,https://movie.douban.com/subject/1303017/,"['埃里克·瓦力', '米歇尔·德巴']","['蒂伦·洛迪普', '古尔戈恩·基亚普', '勒哈帕·察姆雀', '卡尔马·旺格尔', '卡尔马·登辛']",8.6,['藏语'],"['法国', '瑞士', '英国', '尼泊尔']","['剧情', '冒险']",['1999'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2238295864.jpg']
哆啦A梦：大雄与铁人兵团,https://movie.douban.com/subject/1458894/,['芝山努'],"['大山信代', '小原乃梨子', '立壁和也', '肝付兼太', '野村道子']",8.6,['日语'],['日本'],"['科幻', '动画', '冒险']",['1986'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520700067.jpg']
愤怒的葡萄,https://movie.douban.com/subject/1292465/,['约翰·福特'],"['亨利·方达', '简·达威尔', '约翰·卡拉丁', '查利· 格雷普韦恩', '多里丝·鲍登']",8.5,['英语'],['美国'],"['剧情', '历史']",['1940'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p797727996.jpg']
复仇在我,https://movie.douban.com/subject/1294940/,['今村昌平'],"['绪形拳', '三国连太郎', '日向铃子', '倍赏美津子', '根岸季衣']",8.5,"['日语', '英语']",['日本'],"['剧情', '犯罪']",['1979'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874692838.jpg']
满城风雨,https://movie.douban.com/subject/1294418/,['比利·怀尔德'],"['杰克·莱蒙', '沃尔特·马修', '苏珊·萨兰登', '文森特·加迪尼亚', '大卫·韦恩']",8.5,['英语'],['美国'],"['剧情', '喜剧', '爱情']",['1974'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2171856537.jpg']
感化院,https://movie.douban.com/subject/26245360/,['马克·布鲁蒙德'],"['约纳斯·伯格', '路易斯·霍夫曼', '杰拉德·亚历山大·海德', '施特凡·格罗斯曼', '马克思·雷迈特']",8.4,['德语'],['德国'],['剧情'],['2015'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2250072222.jpg']
犹在镜中,https://movie.douban.com/subject/1302488/,['英格玛·伯格曼'],"['哈里特·安德森', '古纳尔·布约恩施特兰德', '马克斯·冯·叙多夫', '拉尔斯·帕斯高']",8.4,['瑞典语'],['瑞典'],['剧情'],['1961'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2182280169.jpg']
戏梦人生,https://movie.douban.com/subject/1302941/,['侯孝贤'],"['蔡振南', '洪流', '李天禄', '林强', '杨丽音']",8.4,"['汉语普通话', '日语', '闽南语']",['中国台湾'],"['剧情', '传记', '战争']",['1993'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2524811511.jpg']
宝莱坞生死恋,https://movie.douban.com/subject/1306769/,['桑杰·里拉·彭萨里'],"['沙鲁克·汗', '艾西瓦娅·雷', '玛杜丽·迪克西特', '米林德·古纳基', 'Disha Vakani']",8.3,"['印地语', '乌尔都语', '孟加拉语']",['印度'],"['剧情', '爱情', '歌舞']",['2002'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2196649876.jpg']
砂制时镜下的疗养院,https://movie.douban.com/subject/1302272/,['沃伊切赫·哈斯'],"['扬·诺维茨基', '塔德乌什·孔德拉特', '伊雷娜·奥斯卡', '哈利娜·科瓦尔斯卡', '格斯塔·霍洛贝克']",8.3,"['波兰语', '意第绪语', '希伯来语', '拉丁语']",['波兰'],"['剧情', '奇幻']",['1973'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2633936908.jpg']
人参果,https://movie.douban.com/subject/1441863/,['严定宪'],"['尚华', '杨文远', '陈燕华']",8.2,['普通话'],['中国大陆'],"['动画', '奇幻', '冒险']",['1981'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2386451132.jpg']
妙想天开,https://movie.douban.com/subject/1293823/,['特瑞·吉列姆'],"['乔纳森·普雷斯', '罗伯特·德尼罗', '凯瑟琳·海蒙德', '伊安·霍姆', '鲍勃·霍斯金斯']",8.2,['英语'],"['英国', '美国']","['剧情', '科幻']",['1985'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2284182735.jpg']
为所应为,https://movie.douban.com/subject/1293958/,['斯派克·李'],"['丹尼·爱罗', '奥西·戴维斯', '露比·迪', '理查德·埃德森', '吉安卡罗·埃斯波西托']",8.2,"['英语', '意大利语', '西班牙语']",['美国'],"['剧情', '喜剧']",['1989'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2500861627.jpg']
星尘往事,https://movie.douban.com/subject/1298581/,['伍迪·艾伦'],"['伍迪·艾伦', '夏洛特·兰普林', '杰西卡·哈珀', '玛丽-克里斯汀·巴洛特', '托尼·罗伯茨']",8.1,['英语'],['美国'],"['剧情', '喜剧']",['1980'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2180919216.jpg']
